#TLB experiment
#   page size = 64 bytes
#   max pages = 16384
#   total number of references = 1 Mi
#pages	 proc		 sum
4	 0.0011540000	 1048576
8	 0.0008270000	 1048576
16	 0.0007750000	 1048576
32	 0.0007400000	 1048576
64	 0.0006830000	 1048576
128	 0.0007200000	 1048576
256	 0.0007800000	 1048576
512	 0.0007540000	 1048576
1024	 0.0009300000	 1048576
2048	 0.0007850000	 1048576
4096	 0.0010170000	 1048576
8192	 0.0011180000	 1048576
16384	 0.0013250000	 1048576
